source	target	prediction
every person near samuel meets yvette	all x . ( ( person ( x ) & near ( x , samuel ) ) -> meet ( x , yvettte ) )	all x . ( ( person ( x ) & near ( x , samuel ) ) -> meet ( x , yvettte ) )
every person near samuel meets patricia	all x . ( ( person ( x ) & near ( x , samuel ) ) -> meet ( x , patricia ) )	all x . ( ( person ( x ) & near ( x , samuel ) ) -> meet ( x , patricia ) )
every person near samuel meets margaret	all x . ( ( person ( x ) & near ( x , samuel ) ) -> meet ( x , margaret ) )	all x . ( ( person ( x ) & near ( x , samuel ) ) -> meet ( x , margaret ) )
every person near samuel notices alice	all x . ( ( person ( x ) & near ( x , samuel ) ) -> notice ( x , alice ) )	all x . ( ( person ( x ) & near ( x , samuel ) ) -> notice ( x , alice ) )
every person near samuel throws yvette	all x . ( ( person ( x ) & near ( x , samuel ) ) -> throw ( x , yvettte ) )	all x . ( ( person ( x ) & near ( x , samuel ) ) -> throw ( x , yvettte ) )
every person near samuel dislikes xerxes	all x . ( ( person ( x ) & near ( x , samuel ) ) -> dislike ( x , xerxes ) )	all x . ( ( person ( x ) & near ( x , samuel ) ) -> dislike ( x , xerxes ) )
every person near samuel dislikes francis	all x . ( ( person ( x ) & near ( x , samuel ) ) -> dislike ( x , francis ) )	all x . ( ( person ( x ) & near ( x , samuel ) ) -> dislike ( x , francis ) )
every person near samuel dislikes daniel	all x . ( ( person ( x ) & near ( x , samuel ) ) -> dislike ( x , daniel ) )	all x . ( ( person ( x ) & near ( x , samuel ) ) -> dislike ( x , daniel ) )
every person near samuel knows bob	all x . ( ( person ( x ) & near ( x , samuel ) ) -> know ( x , bob ) )	all x . ( ( person ( x ) & near ( x , samuel ) ) -> know ( x , bob ) )
every person near samuel notices xerxes	all x . ( ( person ( x ) & near ( x , samuel ) ) -> notice ( x , xerxes ) )	all x . ( ( person ( x ) & near ( x , samuel ) ) -> notice ( x , xerxes ) )
every person near samuel notices katherine	all x . ( ( person ( x ) & near ( x , samuel ) ) -> notice ( x , katherine ) )	all x . ( ( person ( x ) & near ( x , samuel ) ) -> notice ( x , katherine ) )
every person near samuel notices grace	all x . ( ( person ( x ) & near ( x , samuel ) ) -> notice ( x , grace ) )	all x . ( ( person ( x ) & near ( x , samuel ) ) -> notice ( x , grace ) )
every person near samuel notices claire	all x . ( ( person ( x ) & near ( x , samuel ) ) -> notice ( x , claire ) )	all x . ( ( person ( x ) & near ( x , samuel ) ) -> notice ( x , claire ) )
every person near tracy meets daniel	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , daniel ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , daniel ) )
every person near tracy sees quinn	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , quinn ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , quinn ) )
every person near samuel knows yvette	all x . ( ( person ( x ) & near ( x , samuel ) ) -> know ( x , yvettte ) )	all x . ( ( person ( x ) & near ( x , samuel ) ) -> know ( x , yvettte ) )
every person near samuel knows samuel	all x . ( ( person ( x ) & near ( x , samuel ) ) -> know ( x , samuel ) )	all x . ( ( person ( x ) & near ( x , samuel ) ) -> know ( x , samuel ) )
every person near samuel knows francis	all x . ( ( person ( x ) & near ( x , samuel ) ) -> know ( x , francis ) )	all x . ( ( person ( x ) & near ( x , samuel ) ) -> know ( x , francis ) )
every person near tracy likes ursula	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , ursula ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , ursula ) )
every person near tracy likes neha	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , neha ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , neha ) )
every person near tracy meets zelda	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , zelda ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , zelda ) )
every person near tracy meets winnifred	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , winnifred ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , winnifred ) )
every person near tracy meets francis	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , francis ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , francis ) )
every person near tracy notices daniel	all x . ( ( person ( x ) & near ( x , tracy ) ) -> notice ( x , daniel ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> notice ( x , daniel ) )
every person near tracy throws victor	all x . ( ( person ( x ) & near ( x , tracy ) ) -> throw ( x , victor ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> throw ( x , victor ) )
every person near tracy dislikes victor	all x . ( ( person ( x ) & near ( x , tracy ) ) -> dislike ( x , victor ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> dislike ( x , victor ) )
every person near tracy dislikes alice	all x . ( ( person ( x ) & near ( x , tracy ) ) -> dislike ( x , alice ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> dislike ( x , alice ) )
every person near tracy likes yvette	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , yvettte ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , yvettte ) )
every person near tracy knows isla	all x . ( ( person ( x ) & near ( x , tracy ) ) -> know ( x , isla ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> know ( x , isla ) )
every person near tracy knows francis	all x . ( ( person ( x ) & near ( x , tracy ) ) -> know ( x , francis ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> know ( x , francis ) )
every person near tracy notices winnifred	all x . ( ( person ( x ) & near ( x , tracy ) ) -> notice ( x , winnifred ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> notice ( x , winnifred ) )
every person near tracy notices john	all x . ( ( person ( x ) & near ( x , tracy ) ) -> notice ( x , john ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> notice ( x , john ) )
every person near tracy notices francis	all x . ( ( person ( x ) & near ( x , tracy ) ) -> notice ( x , francis ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> notice ( x , francis ) )
every person near tracy sees eliza	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , eliza ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , eliza ) )
every person near tracy sees claire	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , claire ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , claire ) )
every person near tracy likes himself	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , x ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , yvettte ) )
every person near tracy meets herself	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , x ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , alice ) )
every person near tracy knows margaret	all x . ( ( person ( x ) & near ( x , tracy ) ) -> know ( x , margaret ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> know ( x , margaret ) )
every person near tracy sees tracy	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , tracy ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , tracy ) )
every person near tracy sees neha	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , neha ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , neha ) )
every person near tracy sees margaret	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , margaret ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , margaret ) )
every person near tracy sees isla	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , isla ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , isla ) )
every person near tracy sees francis	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , francis ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , francis ) )
every person near tracy meets john	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , john ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , john ) )
every person near tracy meets eliza	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , eliza ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , eliza ) )
every person near tracy meets bob	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , bob ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , bob ) )
every person near tracy sees zelda	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , zelda ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , zelda ) )
every person near tracy sees victor	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , victor ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> see ( x , victor ) )
every person near tracy likes john	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , john ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , john ) )
every person near tracy likes francis	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , francis ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , francis ) )
every person near tracy likes eliza	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , eliza ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , eliza ) )
every person near tracy meets rachael	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , rachael ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , rachael ) )
every person near tracy meets quinn	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , quinn ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> meet ( x , quinn ) )
every person near tracy throws daniel	all x . ( ( person ( x ) & near ( x , tracy ) ) -> throw ( x , daniel ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> throw ( x , daniel ) )
every person near tracy dislikes xerxes	all x . ( ( person ( x ) & near ( x , tracy ) ) -> dislike ( x , xerxes ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> dislike ( x , xerxes ) )
every person near tracy likes tracy	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , tracy ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , tracy ) )
every person near tracy likes rachael	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , rachael ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , rachael ) )
every person near tracy likes lewis	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , lewis ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> like ( x , lewis ) )
every person near tracy knows eliza	all x . ( ( person ( x ) & near ( x , tracy ) ) -> know ( x , eliza ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> know ( x , eliza ) )
every person near tracy notices lewis	all x . ( ( person ( x ) & near ( x , tracy ) ) -> notice ( x , lewis ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> notice ( x , lewis ) )
every person near tracy notices claire	all x . ( ( person ( x ) & near ( x , tracy ) ) -> notice ( x , claire ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> notice ( x , claire ) )
every person near tracy throws ursula	all x . ( ( person ( x ) & near ( x , tracy ) ) -> throw ( x , ursula ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> throw ( x , ursula ) )
every person near tracy throws john	all x . ( ( person ( x ) & near ( x , tracy ) ) -> throw ( x , john ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> throw ( x , john ) )
every person near ursula meets lewis	all x . ( ( person ( x ) & near ( x , ursula ) ) -> meet ( x , lewis ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> meet ( x , lewis ) )
every person near ursula meets francis	all x . ( ( person ( x ) & near ( x , ursula ) ) -> meet ( x , francis ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> meet ( x , francis ) )
every person near ursula sees rachael	all x . ( ( person ( x ) & near ( x , ursula ) ) -> see ( x , rachael ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> see ( x , rachael ) )
every person near tracy knows neha	all x . ( ( person ( x ) & near ( x , tracy ) ) -> know ( x , neha ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> know ( x , neha ) )
every person near tracy knows henry	all x . ( ( person ( x ) & near ( x , tracy ) ) -> know ( x , henry ) )	all x . ( ( person ( x ) & near ( x , tracy ) ) -> know ( x , henry ) )
every person near ursula dislikes tracy	all x . ( ( person ( x ) & near ( x , ursula ) ) -> dislike ( x , tracy ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> dislike ( x , tracy ) )
every person near ursula likes lewis	all x . ( ( person ( x ) & near ( x , ursula ) ) -> like ( x , lewis ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> like ( x , lewis ) )
every person near ursula likes henry	all x . ( ( person ( x ) & near ( x , ursula ) ) -> like ( x , henry ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> like ( x , henry ) )
every person near ursula meets ursula	all x . ( ( person ( x ) & near ( x , ursula ) ) -> meet ( x , ursula ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> meet ( x , ursula ) )
every person near ursula meets oswald	all x . ( ( person ( x ) & near ( x , ursula ) ) -> meet ( x , oswald ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> meet ( x , oswald ) )
every person near ursula notices grace	all x . ( ( person ( x ) & near ( x , ursula ) ) -> notice ( x , grace ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> notice ( x , grace ) )
every person near ursula throws ursula	all x . ( ( person ( x ) & near ( x , ursula ) ) -> throw ( x , ursula ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> throw ( x , ursula ) )
every person near ursula throws tracy	all x . ( ( person ( x ) & near ( x , ursula ) ) -> throw ( x , tracy ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> throw ( x , tracy ) )
every person near ursula throws isla	all x . ( ( person ( x ) & near ( x , ursula ) ) -> throw ( x , isla ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> throw ( x , isla ) )
every person near ursula dislikes ursula	all x . ( ( person ( x ) & near ( x , ursula ) ) -> dislike ( x , ursula ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> dislike ( x , ursula ) )
every person near ursula sees claire	all x . ( ( person ( x ) & near ( x , ursula ) ) -> see ( x , claire ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> see ( x , claire ) )
every person near ursula notices himself	all x . ( ( person ( x ) & near ( x , ursula ) ) -> notice ( x , x ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> notice ( x , bob ) )
every person near ursula likes herself	all x . ( ( person ( x ) & near ( x , ursula ) ) -> like ( x , x ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> like ( x , ursula ) )
every person near ursula knows xerxes	all x . ( ( person ( x ) & near ( x , ursula ) ) -> know ( x , xerxes ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> know ( x , xerxes ) )
every person near ursula knows tracy	all x . ( ( person ( x ) & near ( x , ursula ) ) -> know ( x , tracy ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> know ( x , tracy ) )
every person near ursula dislikes ursula	all x . ( ( person ( x ) & near ( x , ursula ) ) -> dislike ( x , ursula ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> dislike ( x , ursula ) )
every person near ursula likes samuel	all x . ( ( person ( x ) & near ( x , ursula ) ) -> like ( x , samuel ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> like ( x , samuel ) )
every person near ursula likes margaret	all x . ( ( person ( x ) & near ( x , ursula ) ) -> like ( x , margaret ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> like ( x , margaret ) )
every person near ursula meets zelda	all x . ( ( person ( x ) & near ( x , ursula ) ) -> meet ( x , zelda ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> meet ( x , zelda ) )
every person near ursula meets patricia	all x . ( ( person ( x ) & near ( x , ursula ) ) -> meet ( x , patricia ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> meet ( x , patricia ) )
every person near ursula notices katherine	all x . ( ( person ( x ) & near ( x , ursula ) ) -> notice ( x , katherine ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> notice ( x , katherine ) )
every person near ursula notices john	all x . ( ( person ( x ) & near ( x , ursula ) ) -> notice ( x , john ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> notice ( x , john ) )
every person near ursula throws margaret	all x . ( ( person ( x ) & near ( x , ursula ) ) -> throw ( x , margaret ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> throw ( x , margaret ) )
every person near ursula throws claire	all x . ( ( person ( x ) & near ( x , ursula ) ) -> throw ( x , claire ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> throw ( x , claire ) )
every person near ursula dislikes yvette	all x . ( ( person ( x ) & near ( x , ursula ) ) -> dislike ( x , yvettte ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> dislike ( x , yvettte ) )
every person near ursula knows quinn	all x . ( ( person ( x ) & near ( x , ursula ) ) -> know ( x , quinn ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> know ( x , quinn ) )
every person near ursula knows oswald	all x . ( ( person ( x ) & near ( x , ursula ) ) -> know ( x , oswald ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> know ( x , oswald ) )
every person near ursula knows claire	all x . ( ( person ( x ) & near ( x , ursula ) ) -> know ( x , claire ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> know ( x , claire ) )
every person near ursula notices ursula	all x . ( ( person ( x ) & near ( x , ursula ) ) -> notice ( x , ursula ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> notice ( x , ursula ) )
every person near ursula notices margaret	all x . ( ( person ( x ) & near ( x , ursula ) ) -> notice ( x , margaret ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> notice ( x , margaret ) )
every person near victor sees grace	all x . ( ( person ( x ) & near ( x , victor ) ) -> see ( x , grace ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> see ( x , grace ) )
every person near victor sees claire	all x . ( ( person ( x ) & near ( x , victor ) ) -> see ( x , claire ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> see ( x , claire ) )
every person near victor sees bob	all x . ( ( person ( x ) & near ( x , victor ) ) -> see ( x , bob ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> see ( x , bob ) )
every person near victor sees alice	all x . ( ( person ( x ) & near ( x , victor ) ) -> see ( x , alice ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> see ( x , alice ) )
every person near ursula knows yvette	all x . ( ( person ( x ) & near ( x , ursula ) ) -> know ( x , yvettte ) )	all x . ( ( person ( x ) & near ( x , ursula ) ) -> know ( x , yvettte ) )
every person near victor meets zelda	all x . ( ( person ( x ) & near ( x , victor ) ) -> meet ( x , zelda ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> meet ( x , zelda ) )
every person near victor meets xerxes	all x . ( ( person ( x ) & near ( x , victor ) ) -> meet ( x , xerxes ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> meet ( x , xerxes ) )
every person near victor meets alice	all x . ( ( person ( x ) & near ( x , victor ) ) -> meet ( x , alice ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> meet ( x , alice ) )
every person near victor sees rachael	all x . ( ( person ( x ) & near ( x , victor ) ) -> see ( x , rachael ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> see ( x , rachael ) )
every person near victor sees john	all x . ( ( person ( x ) & near ( x , victor ) ) -> see ( x , john ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> see ( x , john ) )
every person near victor dislikes lewis	all x . ( ( person ( x ) & near ( x , victor ) ) -> dislike ( x , lewis ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> dislike ( x , lewis ) )
every person near victor likes zelda	all x . ( ( person ( x ) & near ( x , victor ) ) -> like ( x , zelda ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> like ( x , zelda ) )
every person near victor likes patricia	all x . ( ( person ( x ) & near ( x , victor ) ) -> like ( x , patricia ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> like ( x , patricia ) )
every person near victor likes katherine	all x . ( ( person ( x ) & near ( x , victor ) ) -> like ( x , katherine ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> like ( x , katherine ) )
every person near victor likes isla	all x . ( ( person ( x ) & near ( x , victor ) ) -> like ( x , isla ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> like ( x , isla ) )
every person near victor knows daniel	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , daniel ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , daniel ) )
every person near victor notices yvette	all x . ( ( person ( x ) & near ( x , victor ) ) -> notice ( x , yvettte ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> notice ( x , yvettte ) )
every person near victor throws xerxes	all x . ( ( person ( x ) & near ( x , victor ) ) -> throw ( x , xerxes ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> throw ( x , xerxes ) )
every person near victor throws patricia	all x . ( ( person ( x ) & near ( x , victor ) ) -> throw ( x , patricia ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> throw ( x , patricia ) )
every person near victor dislikes neha	all x . ( ( person ( x ) & near ( x , victor ) ) -> dislike ( x , neha ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> dislike ( x , neha ) )
every person near victor dislikes patricia	all x . ( ( person ( x ) & near ( x , victor ) ) -> dislike ( x , patricia ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> dislike ( x , patricia ) )
every person near victor meets rachael	all x . ( ( person ( x ) & near ( x , victor ) ) -> meet ( x , rachael ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> meet ( x , rachael ) )
every person near victor meets claire	all x . ( ( person ( x ) & near ( x , victor ) ) -> meet ( x , claire ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> meet ( x , claire ) )
every person near victor knows rachael	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , rachael ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , rachael ) )
every person near victor knows grace	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , grace ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , grace ) )
every person near victor notices patricia	all x . ( ( person ( x ) & near ( x , victor ) ) -> notice ( x , patricia ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> notice ( x , patricia ) )
every person near victor throws rachael	all x . ( ( person ( x ) & near ( x , victor ) ) -> throw ( x , rachael ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> throw ( x , rachael ) )
every person near victor throws oswald	all x . ( ( person ( x ) & near ( x , victor ) ) -> throw ( x , oswald ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> throw ( x , oswald ) )
every person near victor throws john	all x . ( ( person ( x ) & near ( x , victor ) ) -> throw ( x , john ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> throw ( x , john ) )
every person near victor throws francis	all x . ( ( person ( x ) & near ( x , victor ) ) -> throw ( x , francis ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> throw ( x , francis ) )
every person near victor knows patricia	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , patricia ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , patricia ) )
every person near victor knows henry	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , henry ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , henry ) )
every person near victor knows eliza	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , eliza ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , eliza ) )
every person near victor notices yvette	all x . ( ( person ( x ) & near ( x , victor ) ) -> notice ( x , yvettte ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> notice ( x , yvettte ) )
every person near victor notices ursula	all x . ( ( person ( x ) & near ( x , victor ) ) -> notice ( x , ursula ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> notice ( x , ursula ) )
every person near winnifred sees tracy	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> see ( x , tracy ) )	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> see ( x , tracy ) )
every person near winnifred sees eliza	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> see ( x , eliza ) )	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> see ( x , eliza ) )
every person near victor knows yvette	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , yvettte ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , yvettte ) )
every person near victor knows winnifred	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , winnifred ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , winnifred ) )
every person near victor knows samuel	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , samuel ) )	all x . ( ( person ( x ) & near ( x , victor ) ) -> know ( x , samuel ) )
every person near winnifred throws winnifred	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> throw ( x , winnifred ) )	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> throw ( x , winnifred ) )
every person near winnifred dislikes grace	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> dislike ( x , grace ) )	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> dislike ( x , grace ) )
every person near winnifred likes xerxes	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> like ( x , xerxes ) )	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> like ( x , xerxes ) )
every person near winnifred likes isla	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> like ( x , isla ) )	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> like ( x , isla ) )
every person near winnifred sees ursula	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> see ( x , ursula ) )	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> see ( x , ursula ) )
every person near winnifred notices ursula	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> notice ( x , ursula ) )	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> notice ( x , ursula ) )
every person near winnifred notices patricia	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> notice ( x , patricia ) )	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> notice ( x , patricia ) )
every person near winnifred notices neha	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> notice ( x , neha ) )	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> notice ( x , neha ) )
every person near winnifred notices bob	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> notice ( x , bob ) )	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> notice ( x , bob ) )
every person near winnifred throws zelda	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> throw ( x , zelda ) )	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> throw ( x , zelda ) )
every person near winnifred sees lewis	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> see ( x , lewis ) )	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> see ( x , lewis ) )
every person near winnifred sees isla	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> see ( x , isla ) )	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> see ( x , isla ) )
every person near winnifred likes himself	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> like ( x , x ) )	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> like ( x , isla ) )
every person near winnifred meets himself	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> meet ( x , x ) )	all x . ( ( person ( x ) & near ( x , winnifred ) ) -> meet ( x , winnifred ) )
